CNPJ,COMPANHIA_ANO,ANO_REFER,z_DSRI,z_GMI,z_AQI,z_SGI,z_DEPI,z_SGAI,z_LVGI,z_TATA
17359233000188,TECIDOS E ARMARINHOS MIGUEL BARTOLOMEU S.A. (2023),2023,0.11121647894384813,1.0473990408748108,-0.3901526750798527,-0.29312862094354164,1.9429278674850627,0.35658756457647983,0.2283485509260173,0.6625661002985079
17359233000188,TECIDOS E ARMARINHOS MIGUEL BARTOLOMEU S.A. (2024),2024,-0.4371825371745125,0.0750317826300452,0.4071942526588551,-0.2819096926589421,0.4225868356283758,1.1460407567669015,2.386824141404989,0.5170743587420942
17359233000188,TECIDOS E ARMARINHOS MIGUEL BARTOLOMEU S.A. (2025),2025,0.2967609564218079,-0.7640856412873661,-0.13690001730527945,-0.13420415785192685,-1.7404815173001456,0.8783917320507668,3.9194925079305043,1.0149427506239108
18328118000109,PET CENTER COMÉRCIO E PARTICIPAÇÕES S.A. (2022),2022,-0.11637972152327374,0.23062733399856197,0.44419580501142664,1.1869786201340855,-0.40834525812075784,0.5251542106736657,-1.0575784163950344,0.11128040987144833
18328118000109,PET CENTER COMÉRCIO E PARTICIPAÇÕES S.A. (2023),2023,0.12056491753854254,0.3191753817962168,-0.062495201817601195,0.01624925314159677,-0.8416871068688646,0.11312832190919221,2.9957523488080207,-0.5333783065853169
18328118000109,PET CENTER COMÉRCIO E PARTICIPAÇÕES S.A. (2024),2024,0.2173551463289294,-0.0062178912714440805,-0.10849987741946326,-0.3494071261032909,-0.2610299735768669,0.08805903852133268,0.6145236802876767,-0.8045017907870068
18328118000109,PET CENTER COMÉRCIO E PARTICIPAÇÕES S.A. (2025),2025,-0.20138395936995654,0.03825880442910365,-0.23211193973865532,-0.18587711226884654,-0.4977200065265454,-0.0690378092684384,0.7256708448622297,-0.9103044795903351
18483666000103,HUMBERG AGRIBRASIL COMÉRCIO E EXPORTAÇÃO DE GRÃOS S.A. (2021),2021,11.874249275045916,6.885571398090086,0.8832256463246151,2.4239622712398368,8.561375577164034,-3.38793186720684,0.5590820333675997,3.2300606016185274
18483666000103,HUMBERG AGRIBRASIL COMÉRCIO E EXPORTAÇÃO DE GRÃOS S.A. (2022),2022,-2.3203151782370703,-19.2893895030817,15.222421947969895,3.5962821594190393,-4.0015913501186855,31.221665771749596,-1.8520188775657553,1.3092360157416585
18483666000103,HUMBERG AGRIBRASIL COMÉRCIO E EXPORTAÇÃO DE GRÃOS S.A. (2023),2023,1.3146206868274604,-15.642953857885574,1.1872548661648932,-2.990454661099031,3.382891764970156,-5.060565430296564,-1.3663405607658736,-1.496462844527894
18483666000103,HUMBERG AGRIBRASIL COMÉRCIO E EXPORTAÇÃO DE GRÃOS S.A. (2024),2024,-0.35344444259516344,-5.519965214369065,-0.8891773095065368,-0.34756243327344644,-4.012407570716999,-5.167716084584206,0.5403353124969521,-1.1427155323898843
20247322000147,ALLIED TECNOLOGIA S.A. (2021),2021,-0.5730875099800085,1.4775699668297841,-0.13086424705930058,0.49931160762026366,-0.046496957916930044,-0.8975175941987258,-0.9104578036172019,0.9273488639693865
20247322000147,ALLIED TECNOLOGIA S.A. (2022),2022,0.7538144051218559,-0.7858359448955494,0.7094570900511686,-1.124421296060584,-0.7962588675145978,2.2362320093447745,-1.1567763708561385,-5.197289597392726
20247322000147,ALLIED TECNOLOGIA S.A. (2023),2023,-1.6192562624989506,3.917371425858948,0.33092960152155393,0.12888803438843016,-0.11112734764803141,-2.3409730843729712,-1.1481700938604693,-5.581765377950606
20247322000147,ALLIED TECNOLOGIA S.A. (2024),2024,0.3454432503828564,-0.2904605598100641,-0.476716263764565,-0.8746837788371823,0.2861029369695121,1.1080077547552667,0.23029685239436562,-2.922063783564043
20247322000147,ALLIED TECNOLOGIA S.A. (2025),2025,0.4571980673369422,0.5667982460956411,0.09113301399943512,-0.6023909264023398,-0.23446374964343464,-0.5312379171904433,-0.2889149524083284,-5.190217681341909
20258278000170,OUROFINO S.A. (2021),2021,-0.07699189004837417,0.5285959231058741,-0.39999115820429243,0.622306762816506,0.9163620889566337,-0.47615383966352504,-0.7862535657973211,1.1403754083306576
