CNPJ,DT_REFER,TIPO_RELATORIO,ANO,VERSAO,ANO_REFER
38286323000166,2024-12-31,Sem Ressalva,2024,1,2024
38307135000177,2024-12-31,Sem Ressalva,2024,1,2024
38456921000136,2024-12-31,Sem Ressalva,2024,4,2024
38482780000126,2024-12-31,Sem Ressalva,2024,2,2024
39115514000128,2024-12-31,Sem Ressalva,2024,1,2024
39580673000101,2024-12-31,Sem Ressalva,2024,1,2024
39881421000104,2024-12-31,Sem Ressalva,2024,1,2024
40159947000164,2024-12-31,Sem Ressalva,2024,1,2024
40263170000183,2024-12-31,Sem Ressalva,2024,1,2024
40337136000106,2024-12-31,Sem Ressalva,2024,1,2024
40480481000102,2024-12-31,Sem Ressalva,2024,1,2024
40593395000106,2024-12-31,Sem Ressalva,2024,1,2024
40997635000120,2024-12-31,Sem Ressalva,2024,1,2024
41052420000107,2024-12-31,Sem Ressalva,2024,1,2024
41096674000119,2024-12-31,Sem Ressalva,2024,1,2024
41335131000107,2024-12-31,Sem Ressalva,2024,1,2024
41508382000146,2024-12-31,Sem Ressalva,2024,1,2024
41570356000148,2024-12-31,Sem Ressalva,2024,1,2024
41886692000102,2024-12-31,Negativa de Opinião,2024,1,2024
42150391000170,2024-12-31,Sem Ressalva,2024,1,2024
42233757000175,2024-12-31,Sem Ressalva,2024,1,2024
42278291000124,2024-12-31,Sem Ressalva,2024,1,2024
42278473000103,2024-12-31,Sem Ressalva,2024,2,2024
42292007000174,2024-12-31,Sem Ressalva,2024,1,2024
42310775000103,2024-12-31,Sem Ressalva,2024,1,2024
42331462000131,2024-12-31,Sem Ressalva,2024,1,2024
42353180000135,2024-12-31,Sem Ressalva,2024,1,2024
42500384000151,2024-12-31,Sem Ressalva,2024,1,2024
42644220000106,2024-12-31,Sem Ressalva,2024,1,2024
42737954000121,2024-12-31,Sem Ressalva,2024,2,2024
42771949000135,2024-12-31,Sem Ressalva,2024,2,2024
43283811000150,2024-12-31,Sem Ressalva,2024,1,2024
43335774000186,2024-12-31,Negativa de Opinião,2024,2,2024
43470988000165,2024-12-31,Sem Ressalva,2024,1,2024
43514079000181,2024-12-31,Sem Ressalva,2024,1,2024
43776517000180,2024-12-31,Sem Ressalva,2024,3,2024
43948405000169,2024-12-31,Sem Ressalva,2024,2,2024
44067725000172,2024-12-31,Sem Ressalva,2024,1,2024
44319688000142,2024-12-31,Sem Ressalva,2024,1,2024
44854238000150,2024-12-31,Sem Ressalva,2024,1,2024
45242914000105,2024-12-31,Sem Ressalva,2024,1,2024
45365558000109,2024-12-31,Sem Ressalva,2024,1,2024
45453214000151,2024-12-31,Sem Ressalva,2024,1,2024
45456117000112,2024-12-31,Sem Ressalva,2024,1,2024
45736131000170,2024-12-31,Sem Ressalva,2024,1,2024
45987245000192,2024-12-31,Sem Ressalva,2024,1,2024
46119855000137,2024-12-31,Sem Ressalva,2024,1,2024
46568486000160,2024-12-31,Sem Ressalva,2024,1,2024
46573272000181,2024-12-31,Sem Ressalva,2024,1,2024
47155252000153,2024-12-31,Sem Ressalva,2024,1,2024
47508411000156,2024-12-31,Sem Ressalva,2024,1,2024
47509120000182,2024-12-31,Sem Ressalva,2024,1,2024
47586663000101,2024-12-31,Sem Ressalva,2024,2,2024
47815827000117,2024-12-31,Sem Ressalva,2024,1,2024
47960950000121,2024-12-31,Sem Ressalva,2024,1,2024
48127008000140,2024-12-31,Sem Ressalva,2024,2,2024
48127012000108,2024-12-31,Sem Ressalva,2024,2,2024
48710127000120,2024-12-31,Sem Ressalva,2024,1,2024
48851242000115,2024-12-31,Sem Ressalva,2024,1,2024
49115815000105,2024-12-31,Sem Ressalva,2024,1,2024
49263189000102,2024-12-31,Sem Ressalva,2024,1,2024
49314049000108,2024-12-31,Sem Ressalva,2024,1,2024
49669856000143,2024-12-31,Sem Ressalva,2024,1,2024
49703913000163,2024-12-31,Sem Ressalva,2024,1,2024
50399553000137,2024-12-31,Sem Ressalva,2024,1,2024
50564053000103,2024-12-31,Negativa de Opinião,2024,1,2024
50746577000115,2024-12-31,Sem Ressalva,2024,1,2024
50926955000142,2024-12-31,Sem Ressalva,2024,2,2024
51128999000190,2024-12-31,Sem Ressalva,2024,1,2024
51136974000138,2024-12-31,Sem Ressalva,2024,2,2024
51137031000120,2024-12-31,Sem Ressalva,2024,1,2024
51218147000193,2024-12-31,Sem Ressalva,2024,2,2024
51430503000138,2024-12-31,Sem Ressalva,2024,1,2024
51466860000156,2024-03-31,Sem Ressalva,2024,1,2024
51742485000120,2024-12-31,Sem Ressalva,2024,1,2024
51928174000150,2024-12-31,Sem Ressalva,2024,2,2024
52017473000103,2024-12-31,Sem Ressalva,2024,1,2024
52270350000171,2024-12-31,Sem Ressalva,2024,2,2024
52475549000136,2024-12-31,Sem Ressalva,2024,2,2024
52548435000179,2024-12-31,Sem Ressalva,2024,1,2024
52805925000103,2024-12-31,Sem Ressalva,2024,1,2024
52810883000107,2024-12-31,Sem Ressalva,2024,2,2024
52841191000118,2024-12-31,Sem Ressalva,2024,2,2024
53113791000122,2024-12-31,Sem Ressalva,2024,1,2024
53153938000108,2024-12-31,Sem Ressalva,2024,1,2024
55231969000165,2024-12-31,Sem Ressalva,2024,1,2024
56444250000175,2024-12-31,Sem Ressalva,2024,1,2024
56643018000166,2024-12-31,Sem Ressalva,2024,1,2024
56720428000163,2024-12-31,Sem Ressalva,2024,2,2024
56992423000190,2024-12-31,Sem Ressalva,2024,1,2024
58070452000120,2024-12-31,Sem Ressalva,2024,1,2024
58119199000151,2024-12-31,Sem Ressalva,2024,1,2024
58430828000160,2024-12-31,Sem Ressalva,2024,1,2024
59105999000186,2024-12-31,Sem Ressalva,2024,1,2024
59285411000113,2024-12-31,Sem Ressalva,2024,1,2024
59418806000147,2024-12-31,Sem Ressalva,2024,2,2024
59546515000134,2024-12-31,Sem Ressalva,2024,1,2024
59717553000102,2024-12-31,Sem Ressalva,2024,1,2024
59789545000171,2024-12-31,Sem Ressalva,2024,1,2024
59981829000165,2024-12-31,Sem Ressalva,2024,1,2024
60398369000479,2024-12-31,Sem Ressalva,2024,2,2024
60444437000146,2024-12-31,Sem Ressalva,2024,1,2024
60476884000187,2024-12-31,Sem Ressalva,2024,1,2024
60537263000166,2024-12-31,Sem Ressalva,2024,1,2024
60543816000193,2024-12-31,Sem Ressalva,2024,1,2024
60651809000105,2024-12-31,Sem Ressalva,2024,1,2024
60665981000118,2024-12-31,Sem Ressalva,2024,1,2024
60730348000166,2024-12-31,Sem Ressalva,2024,1,2024
60746948000112,2024-12-31,Sem Ressalva,2024,1,2024
60840055000131,2024-12-31,Sem Ressalva,2024,1,2024
60851615000153,2024-12-31,Sem Ressalva,2024,1,2024
60872504000123,2024-12-31,Sem Ressalva,2024,1,2024
60884319000159,2024-12-31,Com Ressalva,2024,1,2024
60894730000105,2024-12-31,Sem Ressalva,2024,1,2024
60933603000178,2024-12-31,Sem Ressalva,2024,1,2024
61022042000118,2024-12-31,Sem Ressalva,2024,2,2024
61065298000102,2024-12-31,Sem Ressalva,2024,1,2024
61065751000180,2024-12-31,Negativa de Opinião,2024,3,2024
61079117000105,2024-12-31,Sem Ressalva,2024,3,2024
61080313000191,2024-12-31,Negativa de Opinião,2024,1,2024
61082004000150,2024-12-31,Sem Ressalva,2024,2,2024
61088894000108,2024-12-31,Sem Ressalva,2024,1,2024
61092037000181,2024-12-31,Sem Ressalva,2024,2,2024
61156113000175,2024-12-31,Sem Ressalva,2024,1,2024
61156931000178,2024-12-31,Sem Ressalva,2024,2,2024
61186680000174,2024-12-31,Sem Ressalva,2024,2,2024
61189288000189,2024-12-31,Sem Ressalva,2024,1,2024
61190096000192,2024-12-31,Sem Ressalva,2024,2,2024
61351532000168,2024-12-31,Sem Ressalva,2024,1,2024
61374161000130,2024-12-31,Sem Ressalva,2024,2,2024
61409892000173,2024-12-31,Sem Ressalva,2024,2,2024
61486650000183,2024-12-31,Sem Ressalva,2024,1,2024
61532644000115,2024-12-31,Sem Ressalva,2024,2,2024
61584140000149,2024-12-31,Sem Ressalva,2024,1,2024
61585865000151,2024-12-31,Sem Ressalva,2024,2,2024
61695227000193,2024-12-31,Sem Ressalva,2024,1,2024
61856571000117,2024-12-31,Sem Ressalva,2024,1,2024
62002886000160,2024-12-31,Sem Ressalva,2024,1,2024
62070362000106,2024-12-31,Sem Ressalva,2024,1,2024
62144175000120,2024-12-31,Sem Ressalva,2024,2,2024
62232889000190,2024-12-31,Sem Ressalva,2024,2,2024
62258884000136,2024-12-31,Negativa de Opinião,2024,1,2024
62307848000115,2024-12-31,Sem Ressalva,2024,2,2024
62984091000102,2024-12-31,Sem Ressalva,2024,1,2024
64904295000103,2024-02-28,Sem Ressalva,2024,1,2024
65654303000173,2024-12-31,Sem Ressalva,2024,1,2024
67010660000124,2024-12-31,Sem Ressalva,2024,1,2024
67571414000141,2024-12-31,Negativa de Opinião,2024,1,2024
67620377000114,2024-12-31,Sem Ressalva,2024,1,2024
71208516000174,2024-12-31,Sem Ressalva,2024,1,2024
71476527000135,2024-12-31,Sem Ressalva,2024,1,2024
71673990000177,2024-12-31,Sem Ressalva,2024,1,2024
73178600000118,2024-12-31,Sem Ressalva,2024,1,2024
73903718000161,2024-12-31,Sem Ressalva,2024,1,2024
75315333000109,2024-12-31,Sem Ressalva,2024,1,2024
75609123000123,2024-12-31,Sem Ressalva,2024,2,2024
76483817000120,2024-12-31,Sem Ressalva,2024,1,2024
76484013000145,2024-12-31,Sem Ressalva,2024,1,2024
76535764000143,2024-12-31,Sem Ressalva,2024,1,2024
76627504000106,2024-12-31,Com Ressalva,2024,2,2024
79430682000122,2024-12-31,Sem Ressalva,2024,1,2024
80680093000181,2024-12-31,Sem Ressalva,2024,1,2024
81243735000148,2024-12-31,Sem Ressalva,2024,1,2024
81616807000155,2024-12-31,Sem Ressalva,2024,1,2024
82120676000183,2024-12-31,Sem Ressalva,2024,1,2024
82508433000117,2024-12-31,Sem Ressalva,2024,1,2024
82636986000155,2024-12-31,Negativa de Opinião,2024,1,2024
82640558000104,2024-12-31,Sem Ressalva,2024,1,2024
82643537000134,2024-12-31,Sem Ressalva,2024,1,2024
82901000000127,2024-12-31,Sem Ressalva,2024,1,2024
82981929000103,2024-12-31,Adverso,2024,1,2024
82982075000180,2024-12-31,Sem Ressalva,2024,1,2024
83475913000191,2024-12-31,Sem Ressalva,2024,1,2024
83878892000155,2024-12-31,Sem Ressalva,2024,1,2024
84429695000111,2024-12-31,Sem Ressalva,2024,1,2024
84683374000149,2024-12-31,Sem Ressalva,2024,1,2024
84683408000103,2024-12-31,Sem Ressalva,2024,1,2024
84683671000194,2024-12-31,Sem Ressalva,2024,1,2024
84684455000163,2024-12-31,Sem Ressalva,2024,1,2024
84693183000168,2024-12-31,Sem Ressalva,2024,2,2024
85041333000111,2024-12-31,Sem Ressalva,2024,1,2024
85778074000106,2024-12-31,Sem Ressalva,2024,1,2024
86375425000109,2024-12-31,Sem Ressalva,2024,1,2024
87043832000173,2024-12-31,Sem Ressalva,2024,2,2024
87456562000122,2024-12-31,Sem Ressalva,2024,1,2024
87762563000103,2024-12-31,Sem Ressalva,2024,2,2024
87870952000144,2024-12-31,Sem Ressalva,2024,1,2024
88610126000129,2024-12-31,Sem Ressalva,2024,1,2024
88610191000154,2024-12-31,Sem Ressalva,2024,1,2024
88611835000129,2024-12-31,Sem Ressalva,2024,1,2024
88613658000110,2024-06-30,Sem Ressalva,2024,1,2024
89086144000116,2024-12-31,Sem Ressalva,2024,1,2024
89096457000155,2024-12-31,Sem Ressalva,2024,3,2024
89463822000112,2024-12-31,Sem Ressalva,2024,1,2024
89637490000145,2024-12-31,Sem Ressalva,2024,1,2024
89723993000133,2024-12-31,Sem Ressalva,2024,1,2024
89850341000160,2024-12-31,Sem Ressalva,2024,1,2024
90076886000140,2024-12-31,Sem Ressalva,2024,1,2024
90400888000142,2024-12-31,Sem Ressalva,2024,2,2024
90441460000148,2024-12-31,Sem Ressalva,2024,1,2024
91333666000117,2024-12-31,Sem Ressalva,2024,1,2024
91669747000192,2024-12-31,Sem Ressalva,2024,1,2024
91983056000169,2024-12-31,Sem Ressalva,2024,1,2024
92012467000170,2024-12-31,Sem Ressalva,2024,1,2024
92660570000126,2024-12-31,Sem Ressalva,2024,1,2024
92665611000177,2024-12-31,Sem Ressalva,2024,1,2024
92690783000109,2024-12-31,Sem Ressalva,2024,2,2024
92693019000189,2024-12-31,Sem Ressalva,2024,2,2024
92702067000196,2024-12-31,Sem Ressalva,2024,1,2024
92715812000131,2024-12-31,Sem Ressalva,2024,1,2024
92721232000157,2024-12-31,Sem Ressalva,2024,1,2024
92749225000163,2024-12-31,Sem Ressalva,2024,1,2024
92754738000162,2024-12-31,Sem Ressalva,2024,1,2024
92781335000102,2024-12-31,Sem Ressalva,2024,1,2024
92791243000103,2024-12-31,Sem Ressalva,2024,1,2024
92802784000190,2024-12-31,Sem Ressalva,2024,1,2024
93828986000173,2024-12-31,Sem Ressalva,2024,1,2024
94813102000170,2024-12-31,Sem Ressalva,2024,2,2024
95426862000197,2024-12-31,Sem Ressalva,2024,1,2024
96298013000168,2024-12-31,Sem Ressalva,2024,2,2024
96418264021802,2024-12-31,Sem Ressalva,2024,1,2024
97191902000194,2024-12-31,Sem Ressalva,2024,1,2024
97837181000147,2024-12-31,Sem Ressalva,2024,1,2024
00000000000191,2025-12-31,Sem Ressalva,2025,1,2025
00001180000126,2025-12-31,Sem Ressalva,2025,1,2025
00070698000111,2025-12-31,Sem Ressalva,2025,1,2025
00080671000100,2025-12-31,Sem Ressalva,2025,1,2025
00194724000113,2025-12-31,Sem Ressalva,2025,1,2025
00242184000104,2025-12-31,Sem Ressalva,2025,1,2025
00336701000104,2025-12-31,Sem Ressalva,2025,1,2025
00357038000116,2025-12-31,Sem Ressalva,2025,1,2025
00359742000108,2025-12-31,Negativa de Opinião,2025,2,2025
00383281000109,2025-12-31,Sem Ressalva,2025,1,2025
00389481000179,2025-12-31,Sem Ressalva,2025,1,2025
00644907000193,2025-12-31,Sem Ressalva,2025,1,2025
00743065000127,2025-12-31,Sem Ressalva,2025,1,2025
00776574000156,2025-12-31,Sem Ressalva,2025,1,2025
00864214000106,2025-12-31,Sem Ressalva,2025,3,2025
00873894000124,2025-12-31,Sem Ressalva,2025,1,2025
00897864000158,2025-12-31,Com Ressalva,2025,2,2025
00924429000175,2025-12-31,Sem Ressalva,2025,1,2025
00938574000105,2025-12-31,Sem Ressalva,2025,1,2025
00974211000125,2025-12-31,Sem Ressalva,2025,1,2025
00979969000156,2025-12-31,Sem Ressalva,2025,1,2025
01027058000191,2025-12-31,Sem Ressalva,2025,1,2025
01083200000118,2025-12-31,Sem Ressalva,2025,1,2025
01107327000120,2025-12-31,Sem Ressalva,2025,2,2025
01258944000126,2025-12-31,Sem Ressalva,2025,1,2025
01319044000141,2025-12-31,Sem Ressalva,2025,1,2025
01417222000177,2025-12-31,Sem Ressalva,2025,1,2025
01543032000104,2025-12-31,Sem Ressalva,2025,1,2025
01545826000107,2025-12-31,Sem Ressalva,2025,1,2025
01548981000179,2025-12-31,Sem Ressalva,2025,1,2025
01599101000193,2025-12-31,Sem Ressalva,2025,2,2025
01616929000102,2025-12-31,Sem Ressalva,2025,1,2025
01637895000132,2025-12-31,Sem Ressalva,2025,1,2025
01838723000127,2025-12-31,Sem Ressalva,2025,1,2025
01851771000155,2025-12-31,Sem Ressalva,2025,1,2025
01896779000138,2025-12-31,Sem Ressalva,2025,1,2025
01917818000136,2025-12-31,Sem Ressalva,2025,1,2025
01938783000111,2025-12-31,Sem Ressalva,2025,1,2025
01957772000189,2025-12-31,Sem Ressalva,2025,1,2025
01968293000168,2025-12-31,Sem Ressalva,2025,1,2025
01989044000159,2025-12-31,Sem Ressalva,2025,1,2025
02016440000162,2025-12-31,Sem Ressalva,2025,1,2025
02016507000169,2025-12-31,Sem Ressalva,2025,1,2025
02041460000193,2025-12-31,Sem Ressalva,2025,1,2025
02062747000108,2025-12-31,Sem Ressalva,2025,1,2025
02149205000169,2025-12-31,Sem Ressalva,2025,1,2025
02171304000147,2025-12-31,Sem Ressalva,2025,1,2025
02193750000152,2025-12-31,Sem Ressalva,2025,1,2025
02201787000185,2025-12-31,Sem Ressalva,2025,1,2025
02217319000107,2025-12-31,Com Ressalva,2025,2,2025
02255187000108,2025-12-31,Sem Ressalva,2025,1,2025
02258422000197,2025-12-31,Sem Ressalva,2025,1,2025
02281836000137,2025-12-31,Sem Ressalva,2025,2,2025
02286479000108,2025-12-31,Sem Ressalva,2025,1,2025
02291077000193,2025-12-31,Sem Ressalva,2025,2,2025
02302100000106,2025-12-31,Sem Ressalva,2025,1,2025
02302101000142,2025-12-31,Sem Ressalva,2025,1,2025
02328280000197,2025-12-31,Sem Ressalva,2025,1,2025
02338534000158,2025-12-31,Sem Ressalva,2025,1,2025
02351144000118,2025-12-31,Sem Ressalva,2025,1,2025
02351877000152,2025-12-31,Sem Ressalva,2025,1,2025
02357251000153,2025-12-31,Sem Ressalva,2025,1,2025
02365069000144,2025-12-31,Sem Ressalva,2025,1,2025
02382073000110,2025-12-31,Sem Ressalva,2025,1,2025
02387241000160,2025-12-31,Sem Ressalva,2025,1,2025
02397080000196,2025-12-31,Sem Ressalva,2025,1,2025
02421421000111,2025-12-31,Sem Ressalva,2025,1,2025
02429144000193,2025-12-31,Sem Ressalva,2025,1,2025
02451848000162,2025-12-31,Sem Ressalva,2025,1,2025
02474103000119,2025-12-31,Sem Ressalva,2025,2,2025
02502844000166,2025-12-31,Sem Ressalva,2025,1,2025
02509491000126,2025-12-31,Sem Ressalva,2025,1,2025
02536066000126,2025-12-31,Sem Ressalva,2025,2,2025
02558157000162,2025-12-31,Sem Ressalva,2025,1,2025
02560878000107,2025-12-31,Sem Ressalva,2025,1,2025
02591787000139,2025-12-31,Sem Ressalva,2025,1,2025
02600854000134,2025-12-31,Sem Ressalva,2025,1,2025
02635522000195,2025-03-31,Sem Ressalva,2025,1,2025
02762121000104,2025-12-31,Sem Ressalva,2025,1,2025
02762124000130,2025-12-31,Sem Ressalva,2025,1,2025
02796775000140,2025-12-31,Sem Ressalva,2025,1,2025
02800026000140,2025-12-31,Sem Ressalva,2025,2,2025
02846056000197,2025-12-31,Sem Ressalva,2025,1,2025
02860694000162,2025-12-31,Sem Ressalva,2025,1,2025
02916265000160,2025-12-31,Sem Ressalva,2025,1,2025
02919555000167,2025-12-31,Sem Ressalva,2025,2,2025
02932074000191,2025-12-31,Sem Ressalva,2025,1,2025
02950811000189,2025-12-31,Sem Ressalva,2025,1,2025
02992449000109,2025-12-31,Sem Ressalva,2025,1,2025
02998301000181,2025-12-31,Sem Ressalva,2025,2,2025
02998611000104,2025-12-31,Sem Ressalva,2025,1,2025
03014553000191,2025-12-31,Sem Ressalva,2025,1,2025
03025305000146,2025-12-31,Sem Ressalva,2025,1,2025
03207703000183,2025-12-31,Sem Ressalva,2025,1,2025
03220438000173,2025-12-31,Sem Ressalva,2025,2,2025
03279285000130,2025-12-31,Sem Ressalva,2025,1,2025
03303999000136,2025-12-31,Com Ressalva,2025,1,2025
03342704000130,2025-12-31,Sem Ressalva,2025,1,2025
03378521000175,2025-12-31,Sem Ressalva,2025,1,2025
03467321000199,2025-12-31,Sem Ressalva,2025,1,2025
03538833000107,2025-12-31,Sem Ressalva,2025,1,2025
03758318000124,2025-12-31,Sem Ressalva,2025,1,2025
03820456000196,2025-12-31,Sem Ressalva,2025,1,2025
03847461000192,2025-12-31,Sem Ressalva,2025,1,2025
03853896000140,2025-12-31,Sem Ressalva,2025,1,2025
03983431000103,2025-12-31,Sem Ressalva,2025,1,2025
04030182000102,2025-12-31,Sem Ressalva,2025,1,2025
04031213000131,2025-12-31,Sem Ressalva,2025,2,2025
04032433000180,2025-12-31,Com Ressalva,2025,1,2025
04038763000182,2025-12-31,Sem Ressalva,2025,1,2025
04065053000141,2025-12-31,Sem Ressalva,2025,1,2025
04069709000102,2025-12-31,Sem Ressalva,2025,1,2025
04089570000150,2025-12-31,Sem Ressalva,2025,1,2025
04149454000180,2025-12-31,Sem Ressalva,2025,1,2025
04172213000151,2025-12-31,Sem Ressalva,2025,1,2025
04212396000191,2025-12-31,Sem Ressalva,2025,1,2025
04368865000166,2025-12-31,Com Ressalva,2025,1,2025
04368898000106,2025-12-31,Sem Ressalva,2025,1,2025
04370282000170,2025-12-31,Sem Ressalva,2025,1,2025
04423567000121,2025-12-31,Sem Ressalva,2025,1,2025
04601397000128,2025-12-31,Sem Ressalva,2025,1,2025
04626426000106,2025-12-31,Sem Ressalva,2025,1,2025
04739720000124,2025-12-31,Sem Ressalva,2025,1,2025
04752991000110,2025-12-31,Sem Ressalva,2025,1,2025
04821041000108,2025-12-31,Sem Ressalva,2025,1,2025
04895728000180,2025-12-31,Sem Ressalva,2025,1,2025
04902979000144,2025-12-31,Sem Ressalva,2025,1,2025
04912242000102,2025-12-31,Com Ressalva,2025,1,2025
04913711000108,2025-12-31,Sem Ressalva,2025,1,2025
04972092000122,2025-12-31,Sem Ressalva,2025,1,2025
04986320000113,2025-12-31,Sem Ressalva,2025,1,2025
04992714000184,2025-12-31,Sem Ressalva,2025,1,2025
05197443000138,2025-12-31,Sem Ressalva,2025,1,2025
05336882000184,2025-12-31,Sem Ressalva,2025,1,2025
05878397000132,2025-12-31,Sem Ressalva,2025,1,2025
05917486000140,2025-12-31,Sem Ressalva,2025,1,2025
06047087000139,2025-12-31,Sem Ressalva,2025,1,2025
06057223000171,2025-12-31,Sem Ressalva,2025,1,2025
06164253000187,2025-12-31,Sem Ressalva,2025,2,2025
06267630000103,2025-09-30,Sem Ressalva,2025,1,2025
06272793000184,2025-12-31,Sem Ressalva,2025,1,2025
06347409000165,2025-12-31,Sem Ressalva,2025,1,2025
06626253000151,2025-12-31,Sem Ressalva,2025,1,2025
06977745000191,2025-12-31,Sem Ressalva,2025,1,2025
06981176000158,2025-12-31,Sem Ressalva,2025,2,2025
06981180000116,2025-12-31,Sem Ressalva,2025,1,2025
06981381000113,2025-03-31,Sem Ressalva,2025,1,2025
07040108000157,2025-12-31,Sem Ressalva,2025,1,2025
07043628000113,2025-12-31,Sem Ressalva,2025,1,2025
07047251000170,2025-12-31,Sem Ressalva,2025,1,2025
07119838000148,2025-12-31,Sem Ressalva,2025,1,2025
07206816000115,2025-12-31,Sem Ressalva,2025,1,2025
07237373000120,2025-12-31,Sem Ressalva,2025,1,2025
07253321000147,2025-12-31,Sem Ressalva,2025,1,2025
07275159000168,2025-12-31,Sem Ressalva,2025,1,2025
07282377000120,2025-12-31,Sem Ressalva,2025,1,2025
07334600000135,2025-12-31,Sem Ressalva,2025,1,2025
07401436000131,2025-12-31,Sem Ressalva,2025,1,2025
07415333000120,2025-12-31,Sem Ressalva,2025,1,2025
07526557000100,2025-12-31,Sem Ressalva,2025,1,2025
07594978000178,2025-12-31,Sem Ressalva,2025,1,2025
07628528000159,2025-06-30,Sem Ressalva,2025,1,2025
07636657000199,2025-12-31,Sem Ressalva,2025,1,2025
07659538000151,2025-12-31,Sem Ressalva,2025,1,2025
07682638000107,2025-12-31,Sem Ressalva,2025,1,2025
07689002000189,2025-12-31,Sem Ressalva,2025,1,2025
07714104000107,2025-12-31,Sem Ressalva,2025,1,2025
07802794000156,2025-12-31,Sem Ressalva,2025,1,2025
07816890000153,2025-12-31,Sem Ressalva,2025,1,2025
07820907000146,2025-12-31,Sem Ressalva,2025,1,2025
07823262000103,2025-12-31,Sem Ressalva,2025,1,2025
07857093000114,2025-12-31,Sem Ressalva,2025,1,2025
07859971000130,2025-12-31,Sem Ressalva,2025,1,2025
07882930000165,2025-12-31,Sem Ressalva,2025,1,2025
08065557000112,2025-12-31,Sem Ressalva,2025,1,2025
08070508000178,2025-03-31,Sem Ressalva,2025,1,2025
08078847000109,2025-12-31,Sem Ressalva,2025,1,2025
08100057000174,2025-12-31,Sem Ressalva,2025,1,2025
08159965000133,2025-12-31,Sem Ressalva,2025,1,2025
08170849000115,2025-12-31,Sem Ressalva,2025,1,2025
08213823000107,2025-12-31,Sem Ressalva,2025,1,2025
08262121000113,2025-12-31,Sem Ressalva,2025,1,2025
08294224000165,2025-12-31,Sem Ressalva,2025,1,2025
08312229000173,2025-12-31,Sem Ressalva,2025,1,2025
08322396000103,2025-03-31,Sem Ressalva,2025,1,2025
08324196000181,2025-12-31,Sem Ressalva,2025,1,2025
08343492000120,2025-12-31,Sem Ressalva,2025,1,2025
08364948000138,2025-12-31,Sem Ressalva,2025,1,2025
08397078000101,2025-12-31,Sem Ressalva,2025,1,2025
08402943000152,2025-12-31,Sem Ressalva,2025,1,2025
08424178000171,2025-12-31,Sem Ressalva,2025,2,2025
08439659000150,2025-12-31,Sem Ressalva,2025,1,2025
08467115000100,2025-12-31,Sem Ressalva,2025,1,2025
08534605000174,2025-12-31,Sem Ressalva,2025,1,2025
08560444000193,2025-12-31,Com Ressalva,2025,1,2025
08574411000100,2025-12-31,Sem Ressalva,2025,1,2025
08613550000198,2025-12-31,Sem Ressalva,2025,1,2025
08764621000153,2025-12-31,Sem Ressalva,2025,1,2025
08795211000170,2025-12-31,Sem Ressalva,2025,1,2025
08797760000183,2025-12-31,Sem Ressalva,2025,1,2025
08801621000186,2025-12-31,Sem Ressalva,2025,1,2025
08807432000110,2025-12-31,Sem Ressalva,2025,1,2025
08811643000127,2025-12-31,Sem Ressalva,2025,1,2025
08822767000108,2025-12-31,Sem Ressalva,2025,1,2025
08827501000158,2025-12-31,Sem Ressalva,2025,2,2025
08845676000198,2025-12-31,Sem Ressalva,2025,1,2025
08873873000110,2025-12-31,Sem Ressalva,2025,1,2025
08902291000115,2025-12-31,Sem Ressalva,2025,2,2025
08926302000105,2025-12-31,Sem Ressalva,2025,1,2025
08935054000150,2025-12-31,Sem Ressalva,2025,1,2025
09041168000110,2025-12-31,Sem Ressalva,2025,1,2025
09042817000105,2025-12-31,Sem Ressalva,2025,1,2025
09053134000145,2025-12-31,Sem Ressalva,2025,1,2025
09054385000144,2025-12-31,Com Ressalva,2025,1,2025
09074183000164,2025-12-31,Sem Ressalva,2025,1,2025
09095183000140,2025-12-31,Sem Ressalva,2025,1,2025
09112685000132,2025-12-31,Negativa de Opinião,2025,1,2025
09114805000130,2025-12-31,Sem Ressalva,2025,1,2025
09146451000106,2025-12-31,Sem Ressalva,2025,1,2025
09149503000106,2025-12-31,Sem Ressalva,2025,1,2025
09229201000130,2025-12-31,Sem Ressalva,2025,1,2025
09257877000137,2025-12-31,Sem Ressalva,2025,1,2025
09288252000132,2025-12-31,Sem Ressalva,2025,2,2025
09295063000197,2025-12-31,Sem Ressalva,2025,1,2025
09304427000158,2025-12-31,Sem Ressalva,2025,1,2025
09305994000129,2025-12-31,Sem Ressalva,2025,3,2025
09313969000197,2025-12-31,Sem Ressalva,2025,1,2025
09324949000111,2025-12-31,Sem Ressalva,2025,1,2025
09325109000173,2025-12-31,Sem Ressalva,2025,1,2025
09326342000170,2025-12-31,Sem Ressalva,2025,1,2025
09336431000106,2025-12-31,Sem Ressalva,2025,1,2025
09346601000125,2025-12-31,Sem Ressalva,2025,1,2025
09359927000197,2025-12-31,Sem Ressalva,2025,1,2025
09391823000160,2025-12-31,Sem Ressalva,2025,1,2025
09538973000153,2025-12-31,Sem Ressalva,2025,1,2025
09584854000137,2025-12-31,Sem Ressalva,2025,1,2025
09611768000176,2025-12-31,Sem Ressalva,2025,1,2025
09625321000156,2025-12-31,Sem Ressalva,2025,2,2025
09813204000116,2025-12-31,Sem Ressalva,2025,1,2025
10139870000108,2025-12-31,Sem Ressalva,2025,1,2025
10158356000101,2025-12-31,Sem Ressalva,2025,1,2025
10234027000100,2025-12-31,Sem Ressalva,2025,1,2025
